date,entry_time,exit_time,symbol,side,qty,entry,exit,pnl,strategy,notes
2026-03-23T18:55:00.000Z,2026-03-23T18:55:00.000Z,2026-03-23T19:00:00.000Z,META,SHORT,91,606.9,607.33,-39.13,Mean Reversion,VWAP reversion long
2026-03-23T18:55:00.000Z,2026-03-23T18:55:00.000Z,2026-03-23T19:10:00.000Z,COST,SHORT,76,966.68,966.93,-19,Trend Following,20EMA pullback long
2026-03-23T18:55:00.000Z,2026-03-23T18:55:00.000Z,2026-03-23T19:25:00.000Z,INTC,SHORT,655,44.33,44.28,32.75,Breakout,
2026-03-23T18:55:00.000Z,2026-03-23T18:55:00.000Z,2026-03-23T19:45:00.000Z,NFLX,SHORT,289,93.86,93.74,34.68,Mean Reversion,Fade gap up
2026-03-23T19:00:00.000Z,2026-03-23T19:00:00.000Z,2026-03-23T19:05:00.000Z,GS,LONG,42,839.59,839.27,-13.44,Mean Reversion,
2026-03-23T19:00:00.000Z,2026-03-23T19:00:00.000Z,2026-03-23T19:40:00.000Z,DIS,LONG,113,98.57,98.6,3.39,Trend Following,VWAP reclaim long
2026-03-23T19:05:00.000Z,2026-03-23T19:05:00.000Z,2026-03-23T19:15:00.000Z,AVGO,LONG,72,324.63,325.02,28.08,Earnings,Earnings drift
2026-03-23T19:05:00.000Z,2026-03-23T19:05:00.000Z,2026-03-23T19:50:00.000Z,V,LONG,90,307.23,305.78,-130.5,Mean Reversion,Fade gap up
2026-03-23T19:05:00.000Z,2026-03-23T19:05:00.000Z,2026-03-23T19:30:00.000Z,COST,SHORT,13,966.64,966.97,-4.29,Trend Following,Trend continuation
2026-03-23T19:05:00.000Z,2026-03-23T19:05:00.000Z,2026-03-23T19:45:00.000Z,SPY,SHORT,80,658.61,657.85,60.8,Breakout,
2026-03-23T19:05:00.000Z,2026-03-23T19:05:00.000Z,2026-03-23T19:35:00.000Z,QQQ,SHORT,17,590.71,590.06,11.05,Mean Reversion,VWAP reversion long
2026-03-23T19:10:00.000Z,2026-03-23T19:10:00.000Z,2026-03-23T19:55:00.000Z,XLF,LONG,902,49.59,49.36,-207.46,Scalp,Power-hour scalp
2026-03-23T19:10:00.000Z,2026-03-23T19:10:00.000Z,2026-03-23T19:35:00.000Z,XLF,LONG,711,49.59,49.48,-78.21,Trend Following,
2026-03-23T19:10:00.000Z,2026-03-23T19:10:00.000Z,2026-03-23T19:55:00.000Z,ADBE,LONG,35,248.3,247.6,-24.5,Trend Following,Stopped below trend line
2026-03-23T19:15:00.000Z,2026-03-23T19:15:00.000Z,2026-03-23T19:30:00.000Z,MSFT,LONG,116,383.01,383.02,1.16,Scalp,
2026-03-23T19:15:00.000Z,2026-03-23T19:15:00.000Z,2026-03-23T19:35:00.000Z,DIA,SHORT,81,463.67,463.22,36.45,Breakout,
2026-03-23T19:15:00.000Z,2026-03-23T19:15:00.000Z,2026-03-23T19:35:00.000Z,BAC,LONG,970,47.75,47.73,-19.4,Breakout,
2026-03-23T19:15:00.000Z,2026-03-23T19:15:00.000Z,2026-03-23T19:25:00.000Z,ADBE,LONG,186,248.26,247.86,-74.4,Earnings,Earnings drift
2026-03-23T19:15:00.000Z,2026-03-23T19:15:00.000Z,2026-03-23T19:30:00.000Z,MU,LONG,41,405.77,406.53,31.16,Mean Reversion,Oversold bounce
2026-03-23T19:20:00.000Z,2026-03-23T19:20:00.000Z,2026-03-23T19:30:00.000Z,TSLA,SHORT,140,381.37,381.15,30.8,Breakout,ATH breakout retest
2026-03-23T19:20:00.000Z,2026-03-23T19:20:00.000Z,2026-03-23T19:50:00.000Z,XOM,SHORT,111,160.75,161.25,-55.5,Trend Following,
2026-03-23T19:25:00.000Z,2026-03-23T19:25:00.000Z,2026-03-23T19:35:00.000Z,ADBE,SHORT,99,247.85,247.72,12.87,Scalp,Quick momentum scalp
2026-03-23T19:25:00.000Z,2026-03-23T19:25:00.000Z,2026-03-23T19:50:00.000Z,CVX,LONG,171,203.85,204.75,153.9,Earnings,
2026-03-23T19:25:00.000Z,2026-03-23T19:25:00.000Z,2026-03-23T19:30:00.000Z,BAC,SHORT,373,47.71,47.7,3.73,Scalp,
2026-03-23T19:25:00.000Z,2026-03-23T19:25:00.000Z,2026-03-23T19:35:00.000Z,IWM,SHORT,140,248.37,248.46,-12.6,Trend Following,20EMA pullback long
2026-03-23T19:35:00.000Z,2026-03-23T19:35:00.000Z,2026-03-23T19:55:00.000Z,AMZN,SHORT,33,210.91,210.2,23.43,Breakout,
2026-03-23T19:35:00.000Z,2026-03-23T19:35:00.000Z,2026-03-23T19:50:00.000Z,GOOGL,LONG,175,302.86,302.95,15.75,Scalp,
2026-03-23T19:40:00.000Z,2026-03-23T19:40:00.000Z,2026-03-23T19:50:00.000Z,XLF,LONG,222,49.5,49.43,-15.54,Earnings,Earnings drift
2026-03-23T19:40:00.000Z,2026-03-23T19:40:00.000Z,2026-03-23T19:50:00.000Z,TSLA,SHORT,143,381.53,380.9,90.09,Breakout,Bull flag continuation
2026-03-23T19:45:00.000Z,2026-03-23T19:45:00.000Z,2026-03-23T19:55:00.000Z,AAPL,SHORT,127,252.43,251.48,120.65,Earnings,
2026-03-24T13:30:00.000Z,2026-03-24T13:30:00.000Z,2026-03-24T13:55:00.000Z,V,SHORT,139,302.6,302.04,77.84,Breakout,
2026-03-24T13:30:00.000Z,2026-03-24T13:30:00.000Z,2026-03-24T14:15:00.000Z,GOOGL,SHORT,157,299.64,296.3,524.38,Trend Following,Stopped below trend line
2026-03-24T13:30:00.000Z,2026-03-24T13:30:00.000Z,2026-03-24T13:45:00.000Z,BAC,SHORT,757,47.33,47.64,-234.67,Earnings,Post-earnings IV crush
2026-03-24T13:35:00.000Z,2026-03-24T13:35:00.000Z,2026-03-24T14:00:00.000Z,WMT,SHORT,137,120.7,122.1,-191.8,Breakout,Range breakout on volume
2026-03-24T13:35:00.000Z,2026-03-24T13:35:00.000Z,2026-03-24T14:35:00.000Z,MA,SHORT,39,495.34,496.49,-44.85,Trend Following,
2026-03-24T13:35:00.000Z,2026-03-24T13:35:00.000Z,2026-03-24T13:40:00.000Z,ORCL,LONG,129,151.44,150.08,-175.44,Trend Following,20EMA pullback long
2026-03-24T13:35:00.000Z,2026-03-24T13:35:00.000Z,2026-03-24T14:35:00.000Z,CVX,LONG,162,207.14,209.44,372.6,Mean Reversion,Fade gap up
2026-03-24T13:35:00.000Z,2026-03-24T13:35:00.000Z,2026-03-24T14:30:00.000Z,CRM,LONG,118,188.66,185.96,-318.6,Scalp,
2026-03-24T13:40:00.000Z,2026-03-24T13:40:00.000Z,2026-03-24T13:50:00.000Z,MU,LONG,179,395.7,392.82,-515.52,Scalp,
2026-03-24T13:40:00.000Z,2026-03-24T13:40:00.000Z,2026-03-24T13:55:00.000Z,COST,LONG,13,968.19,970.28,27.17,Scalp,Opening drive scalp
2026-03-24T13:40:00.000Z,2026-03-24T13:40:00.000Z,2026-03-24T13:55:00.000Z,SPY,LONG,40,651.07,650.63,-17.6,Mean Reversion,Oversold bounce
2026-03-24T13:45:00.000Z,2026-03-24T13:45:00.000Z,2026-03-24T14:30:00.000Z,MU,LONG,153,391.76,394.22,376.38,Earnings,Earnings drift
2026-03-24T13:45:00.000Z,2026-03-24T13:45:00.000Z,2026-03-24T13:55:00.000Z,V,LONG,146,301.74,302.02,40.88,Earnings,Post-earnings IV crush
2026-03-24T13:50:00.000Z,2026-03-24T13:50:00.000Z,2026-03-24T14:05:00.000Z,MU,LONG,131,392.76,398.73,782.07,Breakout,Bull flag continuation
2026-03-24T13:50:00.000Z,2026-03-24T13:50:00.000Z,2026-03-24T14:05:00.000Z,DIS,SHORT,175,97.52,97.32,35,Scalp,Opening drive scalp
2026-03-24T13:50:00.000Z,2026-03-24T13:50:00.000Z,2026-03-24T14:30:00.000Z,MU,SHORT,73,392.95,394.24,-94.17,Trend Following,
2026-03-24T13:50:00.000Z,2026-03-24T13:50:00.000Z,2026-03-24T14:45:00.000Z,JPM,SHORT,87,288.28,290.82,-220.98,Earnings,
2026-03-24T13:50:00.000Z,2026-03-24T13:50:00.000Z,2026-03-24T14:35:00.000Z,BAC,LONG,780,47.52,47.78,202.8,Trend Following,Trend continuation
2026-03-24T13:55:00.000Z,2026-03-24T13:55:00.000Z,2026-03-24T14:25:00.000Z,CRM,SHORT,199,186.87,185.44,284.57,Earnings,Earnings drift
2026-03-24T14:00:00.000Z,2026-03-24T14:00:00.000Z,2026-03-24T14:15:00.000Z,V,SHORT,161,301.81,301.79,3.22,Earnings,Earnings drift
2026-03-24T14:05:00.000Z,2026-03-24T14:05:00.000Z,2026-03-24T14:10:00.000Z,CVX,SHORT,124,208.35,208.87,-64.48,Breakout,Bull flag continuation
2026-03-24T14:05:00.000Z,2026-03-24T14:05:00.000Z,2026-03-24T14:55:00.000Z,IWM,LONG,41,246.34,248.02,68.88,Mean Reversion,
2026-03-24T14:10:00.000Z,2026-03-24T14:10:00.000Z,2026-03-24T14:15:00.000Z,INTC,SHORT,663,43.97,43.73,159.12,Scalp,
2026-03-24T14:10:00.000Z,2026-03-24T14:10:00.000Z,2026-03-24T14:15:00.000Z,GOOGL,SHORT,119,297.03,296.3,86.87,Trend Following,Stopped below trend line
2026-03-24T14:10:00.000Z,2026-03-24T14:10:00.000Z,2026-03-24T14:55:00.000Z,AMD,SHORT,175,202.41,202.4,1.75,Scalp,Quick momentum scalp
2026-03-24T14:10:00.000Z,2026-03-24T14:10:00.000Z,2026-03-24T14:50:00.000Z,DIA,LONG,49,460.43,461.04,29.89,Mean Reversion,Fade gap up
2026-03-24T14:10:00.000Z,2026-03-24T14:10:00.000Z,2026-03-24T14:50:00.000Z,COST,SHORT,23,976.5,976.37,2.99,Mean Reversion,
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T14:55:00.000Z,SPY,SHORT,75,652.58,654.33,-131.25,Mean Reversion,
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T15:05:00.000Z,NFLX,LONG,235,92.61,92.49,-28.2,Breakout,Bull flag continuation
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T14:30:00.000Z,GOOGL,SHORT,30,296.34,295.5,25.2,Trend Following,Stopped below trend line
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T14:45:00.000Z,ORCL,SHORT,300,148.11,148.71,-180,Trend Following,Trend continuation
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T15:10:00.000Z,AVGO,SHORT,150,315.43,318.7,-490.5,Scalp,
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T14:35:00.000Z,META,LONG,77,593.19,594.3,85.47,Mean Reversion,
2026-03-24T14:15:00.000Z,2026-03-24T14:15:00.000Z,2026-03-24T14:20:00.000Z,GS,LONG,93,829.24,829.01,-21.39,Trend Following,Stopped below trend line
2026-03-24T14:20:00.000Z,2026-03-24T14:20:00.000Z,2026-03-24T14:45:00.000Z,JPM,SHORT,165,288.26,290.88,-432.3,Breakout,
2026-03-24T14:25:00.000Z,2026-03-24T14:25:00.000Z,2026-03-24T14:30:00.000Z,INTC,SHORT,270,43.56,43.69,-35.1,Scalp,
2026-03-24T14:30:00.000Z,2026-03-24T14:30:00.000Z,2026-03-24T15:10:00.000Z,MU,LONG,135,394.44,393.74,-94.5,Breakout,
2026-03-24T14:30:00.000Z,2026-03-24T14:30:00.000Z,2026-03-24T15:05:00.000Z,MSFT,SHORT,152,372.89,373.7,-123.12,Breakout,
2026-03-24T14:30:00.000Z,2026-03-24T14:30:00.000Z,2026-03-24T14:40:00.000Z,AAPL,LONG,81,252.57,252.45,-9.72,Trend Following,
2026-03-24T14:35:00.000Z,2026-03-24T14:35:00.000Z,2026-03-24T14:40:00.000Z,TSLA,SHORT,66,384.05,383.65,26.4,Earnings,
2026-03-24T14:35:00.000Z,2026-03-24T14:35:00.000Z,2026-03-24T15:15:00.000Z,IWM,SHORT,141,246.77,248.81,-287.64,Scalp,
2026-03-24T14:35:00.000Z,2026-03-24T14:35:00.000Z,2026-03-24T15:15:00.000Z,XOM,SHORT,42,166.29,166.32,-1.26,Mean Reversion,
2026-03-24T14:35:00.000Z,2026-03-24T14:35:00.000Z,2026-03-24T15:25:00.000Z,SPY,SHORT,31,653.01,656.12,-96.41,Scalp,Power-hour scalp
2026-03-24T14:40:00.000Z,2026-03-24T14:40:00.000Z,2026-03-24T15:35:00.000Z,V,LONG,161,303.23,304.48,201.25,Mean Reversion,
2026-03-24T14:40:00.000Z,2026-03-24T14:40:00.000Z,2026-03-24T14:50:00.000Z,XLF,LONG,768,49.19,49.21,15.36,Mean Reversion,
2026-03-24T14:45:00.000Z,2026-03-24T14:45:00.000Z,2026-03-24T15:10:00.000Z,QQQ,LONG,49,584.43,585.85,69.58,Mean Reversion,Oversold bounce
2026-03-24T14:45:00.000Z,2026-03-24T14:45:00.000Z,2026-03-24T15:05:00.000Z,WMT,SHORT,246,123.37,123.24,31.98,Earnings,
2026-03-24T14:45:00.000Z,2026-03-24T14:45:00.000Z,2026-03-24T15:00:00.000Z,TSLA,LONG,36,384.24,385.67,51.48,Trend Following,
2026-03-24T14:45:00.000Z,2026-03-24T14:45:00.000Z,2026-03-24T15:00:00.000Z,AMD,LONG,119,202.02,202.22,23.8,Earnings,Earnings beat momentum
2026-03-24T14:45:00.000Z,2026-03-24T14:45:00.000Z,2026-03-24T15:10:00.000Z,MSFT,LONG,149,374.46,373.68,-116.22,Trend Following,VWAP reclaim long
2026-03-24T14:50:00.000Z,2026-03-24T14:50:00.000Z,2026-03-24T15:50:00.000Z,AVGO,SHORT,31,318.39,319.4,-31.31,Scalp,Quick momentum scalp
2026-03-24T14:50:00.000Z,2026-03-24T14:50:00.000Z,2026-03-24T15:15:00.000Z,AMD,SHORT,197,202.09,203.63,-303.38,Trend Following,Stopped below trend line
2026-03-24T14:50:00.000Z,2026-03-24T14:50:00.000Z,2026-03-24T15:40:00.000Z,CRM,SHORT,48,186.27,184.17,100.8,Earnings,
2026-03-24T14:55:00.000Z,2026-03-24T14:55:00.000Z,2026-03-24T15:20:00.000Z,JPM,SHORT,55,293.02,293.91,-48.95,Mean Reversion,
2026-03-24T14:55:00.000Z,2026-03-24T14:55:00.000Z,2026-03-24T15:45:00.000Z,XLF,LONG,559,49.34,49.53,106.21,Breakout,
2026-03-24T14:55:00.000Z,2026-03-24T14:55:00.000Z,2026-03-24T15:45:00.000Z,NVDA,SHORT,157,174.83,175.69,-135.02,Trend Following,Trend continuation
2026-03-24T14:55:00.000Z,2026-03-24T14:55:00.000Z,2026-03-24T15:50:00.000Z,META,LONG,34,595.92,596.09,5.78,Scalp,Opening drive scalp
2026-03-24T15:00:00.000Z,2026-03-24T15:00:00.000Z,2026-03-24T15:15:00.000Z,META,LONG,10,596.11,596.04,-0.7,Breakout,
2026-03-24T15:00:00.000Z,2026-03-24T15:00:00.000Z,2026-03-24T15:05:00.000Z,COST,SHORT,60,977.58,977.48,6,Mean Reversion,
2026-03-24T15:05:00.000Z,2026-03-24T15:05:00.000Z,2026-03-24T15:25:00.000Z,QQQ,SHORT,89,585.74,587.28,-137.06,Trend Following,Stopped below trend line
2026-03-24T15:05:00.000Z,2026-03-24T15:05:00.000Z,2026-03-24T15:50:00.000Z,WMT,LONG,279,123.23,123.8,159.03,Scalp,Quick momentum scalp
2026-03-24T15:05:00.000Z,2026-03-24T15:05:00.000Z,2026-03-24T16:05:00.000Z,IWM,LONG,165,248.34,248.53,31.35,Breakout,Bull flag continuation
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T15:20:00.000Z,V,LONG,110,303.7,304.38,74.8,Breakout,ATH breakout retest
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T15:40:00.000Z,INTC,LONG,483,43.88,43.79,-43.47,Scalp,
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T15:15:00.000Z,V,SHORT,161,303.89,304.12,-37.03,Earnings,Earnings beat momentum
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T15:35:00.000Z,BAC,LONG,526,48.19,48.31,63.12,Mean Reversion,
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T16:00:00.000Z,AMZN,LONG,107,207.91,208.23,34.24,Scalp,
2026-03-24T15:10:00.000Z,2026-03-24T15:10:00.000Z,2026-03-24T15:20:00.000Z,NVDA,SHORT,115,175.26,175.92,-75.9,Scalp,Power-hour scalp
2026-03-24T15:15:00.000Z,2026-03-24T15:15:00.000Z,2026-03-24T15:35:00.000Z,SPY,SHORT,91,655.47,656.16,-62.79,Mean Reversion,
2026-03-24T15:15:00.000Z,2026-03-24T15:15:00.000Z,2026-03-24T15:30:00.000Z,AMZN,LONG,93,207.99,207.88,-10.23,Scalp,Opening drive scalp
2026-03-24T15:15:00.000Z,2026-03-24T15:15:00.000Z,2026-03-24T16:00:00.000Z,ORCL,SHORT,379,148.47,147.45,386.58,Scalp,
2026-03-24T15:15:00.000Z,2026-03-24T15:15:00.000Z,2026-03-24T15:20:00.000Z,WMT,LONG,396,123.35,123.5,59.4,Trend Following,
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T16:05:00.000Z,GS,LONG,66,841.5,839.07,-160.38,Scalp,
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T15:45:00.000Z,AVGO,LONG,55,319.72,319.03,-37.95,Earnings,Post-earnings IV crush
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T15:50:00.000Z,MSFT,SHORT,49,373.52,373.77,-12.25,Breakout,ATH breakout retest
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T15:30:00.000Z,JPM,LONG,137,293.93,294.13,27.4,Scalp,
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T16:20:00.000Z,AAPL,SHORT,181,253.94,254.31,-66.97,Scalp,
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T15:30:00.000Z,CRM,LONG,105,185.42,184.98,-46.2,Mean Reversion,Fade gap up
2026-03-24T15:20:00.000Z,2026-03-24T15:20:00.000Z,2026-03-24T15:50:00.000Z,AMD,SHORT,171,204.71,203.81,153.9,Scalp,
2026-03-24T15:25:00.000Z,2026-03-24T15:25:00.000Z,2026-03-24T15:55:00.000Z,COST,LONG,86,979.11,977.77,-115.24,Trend Following,
2026-03-24T15:25:00.000Z,2026-03-24T15:25:00.000Z,2026-03-24T16:15:00.000Z,WMT,SHORT,235,123.63,123.61,4.7,Scalp,
2026-03-24T15:25:00.000Z,2026-03-24T15:25:00.000Z,2026-03-24T15:35:00.000Z,WMT,SHORT,151,123.67,123.9,-34.73,Trend Following,
2026-03-24T15:25:00.000Z,2026-03-24T15:25:00.000Z,2026-03-24T16:15:00.000Z,QQQ,LONG,69,587.25,586.25,-69,Mean Reversion,Oversold bounce
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T16:25:00.000Z,AMZN,SHORT,62,207.88,208.41,-32.86,Earnings,
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T15:35:00.000Z,AAPL,LONG,55,254.01,254.1,4.95,Scalp,
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T16:15:00.000Z,MSFT,SHORT,197,373.49,373.1,76.83,Earnings,
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T15:55:00.000Z,MSFT,LONG,156,373.46,372.94,-81.12,Mean Reversion,Oversold bounce
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T15:45:00.000Z,AMD,SHORT,152,204.55,204.17,57.76,Trend Following,
2026-03-24T15:30:00.000Z,2026-03-24T15:30:00.000Z,2026-03-24T16:05:00.000Z,ORCL,LONG,383,148.25,147.57,-260.44,Scalp,
2026-03-24T15:35:00.000Z,2026-03-24T15:35:00.000Z,2026-03-24T15:40:00.000Z,WMT,LONG,130,123.98,124.07,11.7,Earnings,Earnings drift
2026-03-24T15:35:00.000Z,2026-03-24T15:35:00.000Z,2026-03-24T16:20:00.000Z,CRM,LONG,34,184.62,184.75,4.42,Mean Reversion,
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:10:00.000Z,BAC,SHORT,670,48.31,48.28,20.1,Trend Following,20EMA pullback long
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T15:45:00.000Z,XOM,LONG,122,167.14,167.26,14.64,Mean Reversion,Oversold bounce
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:05:00.000Z,XLF,LONG,988,49.52,49.46,-59.28,Breakout,ATH breakout retest
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:40:00.000Z,ADBE,SHORT,124,238.39,238.9,-63.24,Scalp,Opening drive scalp
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:30:00.000Z,ADBE,SHORT,68,238.36,239.63,-86.36,Earnings,Earnings drift
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:15:00.000Z,AAPL,SHORT,159,254.2,253.85,55.65,Mean Reversion,
2026-03-24T15:40:00.000Z,2026-03-24T15:40:00.000Z,2026-03-24T16:40:00.000Z,QQQ,LONG,39,587.01,585.22,-69.81,Earnings,Post-earnings IV crush
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:35:00.000Z,BAC,LONG,901,48.32,48.23,-81.09,Mean Reversion,VWAP reversion long
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:20:00.000Z,DIA,LONG,32,463.51,463.23,-8.96,Trend Following,
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:15:00.000Z,DIS,SHORT,129,97.35,97.28,9.03,Scalp,
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:40:00.000Z,META,SHORT,45,596.37,595.17,54,Trend Following,
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:20:00.000Z,IWM,LONG,137,249.51,249.36,-20.55,Scalp,Power-hour scalp
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T15:50:00.000Z,ORCL,SHORT,222,148.19,148.3,-24.42,Mean Reversion,VWAP reversion long
2026-03-24T15:45:00.000Z,2026-03-24T15:45:00.000Z,2026-03-24T16:10:00.000Z,NVDA,LONG,69,175.66,175.29,-25.53,Earnings,Earnings drift
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T16:25:00.000Z,ADBE,SHORT,122,238.86,239.66,-97.6,Breakout,Cup & handle long
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T16:00:00.000Z,DIS,LONG,341,97.39,97.08,-105.71,Breakout,
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T16:30:00.000Z,AVGO,LONG,36,319.24,318.72,-18.72,Breakout,ATH breakout retest
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T16:35:00.000Z,META,SHORT,82,595.82,594.72,90.2,Mean Reversion,
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T15:55:00.000Z,INTC,LONG,362,44.08,43.94,-50.68,Mean Reversion,Squeezed out early
2026-03-24T15:50:00.000Z,2026-03-24T15:50:00.000Z,2026-03-24T16:15:00.000Z,IWM,LONG,181,249.52,249,-94.12,Earnings,
2026-03-24T15:55:00.000Z,2026-03-24T15:55:00.000Z,2026-03-24T16:20:00.000Z,SPY,SHORT,21,656.13,655.97,3.36,Breakout,
2026-03-24T15:55:00.000Z,2026-03-24T15:55:00.000Z,2026-03-24T16:40:00.000Z,CVX,LONG,176,209.27,208.71,-98.56,Earnings,Earnings drift
2026-03-24T16:00:00.000Z,2026-03-24T16:00:00.000Z,2026-03-24T16:20:00.000Z,AAPL,SHORT,199,253.79,254.39,-119.4,Mean Reversion,
2026-03-24T16:00:00.000Z,2026-03-24T16:00:00.000Z,2026-03-24T16:45:00.000Z,NVDA,SHORT,148,175.24,175.16,11.84,Scalp,Power-hour scalp
2026-03-24T16:05:00.000Z,2026-03-24T16:05:00.000Z,2026-03-24T17:00:00.000Z,NVDA,LONG,99,175.25,174.97,-27.72,Trend Following,VWAP reclaim long
2026-03-24T16:05:00.000Z,2026-03-24T16:05:00.000Z,2026-03-24T16:40:00.000Z,DIS,LONG,333,97.08,97.3,73.26,Scalp,
2026-03-24T16:10:00.000Z,2026-03-24T16:10:00.000Z,2026-03-24T16:15:00.000Z,AVGO,LONG,106,317.82,318.38,59.36,Earnings,
2026-03-24T16:10:00.000Z,2026-03-24T16:10:00.000Z,2026-03-24T17:00:00.000Z,DIA,SHORT,37,462.65,462.39,9.62,Breakout,
2026-03-24T16:10:00.000Z,2026-03-24T16:10:00.000Z,2026-03-24T16:25:00.000Z,XOM,LONG,173,167.35,166.23,-193.76,Breakout,
2026-03-24T16:10:00.000Z,2026-03-24T16:10:00.000Z,2026-03-24T16:55:00.000Z,ADBE,SHORT,162,239.02,238.97,8.1,Earnings,Earnings drift
2026-03-24T16:10:00.000Z,2026-03-24T16:10:00.000Z,2026-03-24T16:25:00.000Z,GOOGL,LONG,133,293.61,294.09,63.84,Breakout,ATH breakout retest
2026-03-24T16:15:00.000Z,2026-03-24T16:15:00.000Z,2026-03-24T17:00:00.000Z,IWM,SHORT,143,249.15,248.49,94.38,Trend Following,
2026-03-24T16:15:00.000Z,2026-03-24T16:15:00.000Z,2026-03-24T16:35:00.000Z,TSLA,SHORT,113,383.12,382.76,40.68,Earnings,
2026-03-24T16:20:00.000Z,2026-03-24T16:20:00.000Z,2026-03-24T16:25:00.000Z,BAC,LONG,550,48.33,48.3,-16.5,Breakout,ATH breakout retest
2026-03-24T16:20:00.000Z,2026-03-24T16:20:00.000Z,2026-03-24T17:15:00.000Z,NVDA,LONG,107,175.47,174.51,-102.72,Scalp,Power-hour scalp
2026-03-24T16:20:00.000Z,2026-03-24T16:20:00.000Z,2026-03-24T16:35:00.000Z,BAC,LONG,531,48.34,48.26,-42.48,Earnings,
2026-03-24T16:20:00.000Z,2026-03-24T16:20:00.000Z,2026-03-24T16:25:00.000Z,JPM,SHORT,171,294.18,294.05,22.23,Breakout,Range breakout on volume
2026-03-24T16:20:00.000Z,2026-03-24T16:20:00.000Z,2026-03-24T17:15:00.000Z,INTC,LONG,896,43.87,43.31,-501.76,Trend Following,VWAP reclaim long
2026-03-24T16:25:00.000Z,2026-03-24T16:25:00.000Z,2026-03-24T17:10:00.000Z,MSFT,SHORT,155,373.83,372.51,204.6,Trend Following,Stopped below trend line
2026-03-24T16:30:00.000Z,2026-03-24T16:30:00.000Z,2026-03-24T17:10:00.000Z,SPY,SHORT,38,655.58,653.01,97.66,Earnings,
2026-03-24T16:30:00.000Z,2026-03-24T16:30:00.000Z,2026-03-24T17:20:00.000Z,XOM,SHORT,99,166.13,165.71,41.58,Breakout,ATH breakout retest
2026-03-24T16:30:00.000Z,2026-03-24T16:30:00.000Z,2026-03-24T17:05:00.000Z,AMZN,LONG,127,208.2,207.21,-125.73,Breakout,Cup & handle long
2026-03-24T16:30:00.000Z,2026-03-24T16:30:00.000Z,2026-03-24T16:40:00.000Z,ORCL,LONG,111,148.4,148.26,-15.54,Breakout,
